2024-04-21 10:55:27,016 INFO    StreamThr :3409518 [internal.py:wandb_internal():86] W&B internal server running at pid: 3409518, started at: 2024-04-21 10:55:27.016249
2024-04-21 10:55:52,301 INFO    Thread-12 :3409518 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/student/HumanChoicePrediction/HumanChoicePrediction-1/wandb/run-20240421_105527-pwhv7wis/files/output.log
2024-04-21 10:55:52,453 DEBUG   HandlerThread:3409518 [handler.py:handle_request():146] handle_request: status_report
2024-04-21 10:55:54,303 INFO    Thread-12 :3409518 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/student/HumanChoicePrediction/HumanChoicePrediction-1/wandb/run-20240421_105527-pwhv7wis/files/output.log
2024-04-21 10:55:56,304 INFO    Thread-12 :3409518 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/student/HumanChoicePrediction/HumanChoicePrediction-1/wandb/run-20240421_105527-pwhv7wis/files/output.log
2024-04-21 10:55:57,463 DEBUG   HandlerThread:3409518 [handler.py:handle_request():146] handle_request: status_report
2024-04-21 10:55:58,304 INFO    Thread-12 :3409518 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/student/HumanChoicePrediction/HumanChoicePrediction-1/wandb/run-20240421_105527-pwhv7wis/files/output.log
2024-04-21 10:55:58,305 INFO    Thread-12 :3409518 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/student/HumanChoicePrediction/HumanChoicePrediction-1/wandb/run-20240421_105527-pwhv7wis/files/config.yaml
2024-04-21 10:55:59,953 DEBUG   HandlerThread:3409518 [handler.py:handle_request():146] handle_request: stop_status
2024-04-21 10:55:59,953 DEBUG   HandlerThread:3409518 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-21 10:55:59,954 DEBUG   SenderThread:3409518 [sender.py:send_request():406] send_request: stop_status
2024-04-21 10:56:00,305 INFO    Thread-12 :3409518 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/student/HumanChoicePrediction/HumanChoicePrediction-1/wandb/run-20240421_105527-pwhv7wis/files/output.log
2024-04-21 10:56:02,306 INFO    Thread-12 :3409518 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/student/HumanChoicePrediction/HumanChoicePrediction-1/wandb/run-20240421_105527-pwhv7wis/files/output.log
2024-04-21 10:56:02,654 DEBUG   HandlerThread:3409518 [handler.py:handle_request():146] handle_request: status_report
2024-04-21 10:56:04,306 INFO    Thread-12 :3409518 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/student/HumanChoicePrediction/HumanChoicePrediction-1/wandb/run-20240421_105527-pwhv7wis/files/output.log
2024-04-21 10:56:05,820 DEBUG   HandlerThread:3409518 [handler.py:handle_request():146] handle_request: partial_history
2024-04-21 10:56:05,825 DEBUG   SenderThread:3409518 [sender.py:send():379] send: history
2024-04-21 10:56:05,826 DEBUG   SenderThread:3409518 [sender.py:send_request():406] send_request: summary_record
2024-04-21 10:56:05,826 INFO    SenderThread:3409518 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-21 10:56:06,308 INFO    Thread-12 :3409518 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/student/HumanChoicePrediction/HumanChoicePrediction-1/wandb/run-20240421_105527-pwhv7wis/files/output.log
2024-04-21 10:56:06,308 INFO    Thread-12 :3409518 [dir_watcher.py:_on_file_created():271] file/dir created: /home/student/HumanChoicePrediction/HumanChoicePrediction-1/wandb/run-20240421_105527-pwhv7wis/files/wandb-summary.json
2024-04-21 10:56:07,708 DEBUG   HandlerThread:3409518 [handler.py:handle_request():146] handle_request: status_report
2024-04-21 10:56:08,308 INFO    Thread-12 :3409518 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/student/HumanChoicePrediction/HumanChoicePrediction-1/wandb/run-20240421_105527-pwhv7wis/files/output.log
2024-04-21 10:56:10,309 INFO    Thread-12 :3409518 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/student/HumanChoicePrediction/HumanChoicePrediction-1/wandb/run-20240421_105527-pwhv7wis/files/output.log
2024-04-21 10:56:11,810 DEBUG   HandlerThread:3409518 [handler.py:handle_request():146] handle_request: log_artifact
2024-04-21 10:56:11,811 DEBUG   SenderThread:3409518 [sender.py:send_request():406] send_request: log_artifact
2024-04-21 10:56:11,828 DEBUG   HandlerThread:3409518 [handler.py:handle_request():146] handle_request: partial_history
2024-04-21 10:56:12,310 INFO    Thread-12 :3409518 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/student/HumanChoicePrediction/HumanChoicePrediction-1/wandb/run-20240421_105527-pwhv7wis/files/output.log
2024-04-21 10:56:12,542 INFO    wandb-upload_0:3409518 [upload_job.py:push():89] Uploaded file /home/student/.local/share/wandb/artifacts/staging/tmpv1u3b5cc
2024-04-21 10:56:13,154 INFO    SenderThread:3409518 [sender.py:send_request_log_artifact():1456] logged artifact pwhv7wis_predictions_epoch_0 - {'id': 'QXJ0aWZhY3Q6ODA0NDkzMTE2', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE2NDkyNjI0MA==', 'latestArtifact': None}}
2024-04-21 10:56:13,154 DEBUG   SenderThread:3409518 [sender.py:send():379] send: history
2024-04-21 10:56:13,155 DEBUG   SenderThread:3409518 [sender.py:send_request():406] send_request: summary_record
2024-04-21 10:56:13,155 DEBUG   HandlerThread:3409518 [handler.py:handle_request():146] handle_request: status_report
2024-04-21 10:56:13,156 INFO    SenderThread:3409518 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-21 10:56:13,310 INFO    Thread-12 :3409518 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/student/HumanChoicePrediction/HumanChoicePrediction-1/wandb/run-20240421_105527-pwhv7wis/files/wandb-summary.json
2024-04-21 10:56:14,310 INFO    Thread-12 :3409518 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/student/HumanChoicePrediction/HumanChoicePrediction-1/wandb/run-20240421_105527-pwhv7wis/files/output.log
2024-04-21 10:56:14,952 DEBUG   HandlerThread:3409518 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-21 10:56:14,952 DEBUG   HandlerThread:3409518 [handler.py:handle_request():146] handle_request: stop_status
2024-04-21 10:56:14,953 DEBUG   SenderThread:3409518 [sender.py:send_request():406] send_request: stop_status
2024-04-21 10:56:16,311 INFO    Thread-12 :3409518 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/student/HumanChoicePrediction/HumanChoicePrediction-1/wandb/run-20240421_105527-pwhv7wis/files/output.log
2024-04-21 10:56:18,308 DEBUG   HandlerThread:3409518 [handler.py:handle_request():146] handle_request: status_report
2024-04-21 10:56:18,312 INFO    Thread-12 :3409518 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/student/HumanChoicePrediction/HumanChoicePrediction-1/wandb/run-20240421_105527-pwhv7wis/files/output.log
2024-04-21 10:56:20,312 INFO    Thread-12 :3409518 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/student/HumanChoicePrediction/HumanChoicePrediction-1/wandb/run-20240421_105527-pwhv7wis/files/output.log
2024-04-21 10:56:22,313 INFO    Thread-12 :3409518 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/student/HumanChoicePrediction/HumanChoicePrediction-1/wandb/run-20240421_105527-pwhv7wis/files/output.log
2024-04-21 10:56:23,373 DEBUG   HandlerThread:3409518 [handler.py:handle_request():146] handle_request: status_report
2024-04-21 10:56:24,314 INFO    Thread-12 :3409518 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/student/HumanChoicePrediction/HumanChoicePrediction-1/wandb/run-20240421_105527-pwhv7wis/files/output.log
2024-04-21 10:56:26,314 INFO    Thread-12 :3409518 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/student/HumanChoicePrediction/HumanChoicePrediction-1/wandb/run-20240421_105527-pwhv7wis/files/output.log
2024-04-21 10:56:27,357 DEBUG   SystemMonitor:3409518 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-04-21 10:56:27,358 DEBUG   SenderThread:3409518 [sender.py:send():379] send: stats
2024-04-21 10:56:28,315 INFO    Thread-12 :3409518 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/student/HumanChoicePrediction/HumanChoicePrediction-1/wandb/run-20240421_105527-pwhv7wis/files/output.log
2024-04-21 10:56:28,481 DEBUG   HandlerThread:3409518 [handler.py:handle_request():146] handle_request: status_report
2024-04-21 10:56:30,048 DEBUG   HandlerThread:3409518 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-21 10:56:30,051 DEBUG   HandlerThread:3409518 [handler.py:handle_request():146] handle_request: stop_status
2024-04-21 10:56:30,052 DEBUG   SenderThread:3409518 [sender.py:send_request():406] send_request: stop_status
2024-04-21 10:56:30,315 INFO    Thread-12 :3409518 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/student/HumanChoicePrediction/HumanChoicePrediction-1/wandb/run-20240421_105527-pwhv7wis/files/output.log
2024-04-21 10:56:32,317 INFO    Thread-12 :3409518 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/student/HumanChoicePrediction/HumanChoicePrediction-1/wandb/run-20240421_105527-pwhv7wis/files/output.log
2024-04-21 10:56:33,512 DEBUG   HandlerThread:3409518 [handler.py:handle_request():146] handle_request: status_report
2024-04-21 10:56:34,318 INFO    Thread-12 :3409518 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/student/HumanChoicePrediction/HumanChoicePrediction-1/wandb/run-20240421_105527-pwhv7wis/files/output.log
2024-04-21 10:56:36,318 INFO    Thread-12 :3409518 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/student/HumanChoicePrediction/HumanChoicePrediction-1/wandb/run-20240421_105527-pwhv7wis/files/output.log
2024-04-21 10:56:36,483 DEBUG   HandlerThread:3409518 [handler.py:handle_request():146] handle_request: partial_history
2024-04-21 10:56:36,485 DEBUG   SenderThread:3409518 [sender.py:send():379] send: history
2024-04-21 10:56:36,485 DEBUG   SenderThread:3409518 [sender.py:send_request():406] send_request: summary_record
2024-04-21 10:56:36,486 INFO    SenderThread:3409518 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-21 10:56:37,319 INFO    Thread-12 :3409518 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/student/HumanChoicePrediction/HumanChoicePrediction-1/wandb/run-20240421_105527-pwhv7wis/files/wandb-summary.json
2024-04-21 10:56:38,319 INFO    Thread-12 :3409518 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/student/HumanChoicePrediction/HumanChoicePrediction-1/wandb/run-20240421_105527-pwhv7wis/files/output.log
2024-04-21 10:56:38,596 DEBUG   HandlerThread:3409518 [handler.py:handle_request():146] handle_request: status_report
2024-04-21 10:56:40,320 INFO    Thread-12 :3409518 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/student/HumanChoicePrediction/HumanChoicePrediction-1/wandb/run-20240421_105527-pwhv7wis/files/output.log
2024-04-21 10:56:42,182 DEBUG   HandlerThread:3409518 [handler.py:handle_request():146] handle_request: log_artifact
2024-04-21 10:56:42,183 DEBUG   SenderThread:3409518 [sender.py:send_request():406] send_request: log_artifact
2024-04-21 10:56:42,198 DEBUG   HandlerThread:3409518 [handler.py:handle_request():146] handle_request: partial_history
2024-04-21 10:56:42,321 INFO    Thread-12 :3409518 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/student/HumanChoicePrediction/HumanChoicePrediction-1/wandb/run-20240421_105527-pwhv7wis/files/output.log
2024-04-21 10:56:42,788 INFO    wandb-upload_0:3409518 [upload_job.py:push():89] Uploaded file /home/student/.local/share/wandb/artifacts/staging/tmplte4lfff
2024-04-21 10:56:43,263 INFO    SenderThread:3409518 [sender.py:send_request_log_artifact():1456] logged artifact pwhv7wis_predictions_epoch_1 - {'id': 'QXJ0aWZhY3Q6ODA0NDkzMzA2', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE2NDkyNjI3OQ==', 'latestArtifact': None}}
2024-04-21 10:56:43,264 DEBUG   SenderThread:3409518 [sender.py:send():379] send: history
2024-04-21 10:56:43,264 DEBUG   SenderThread:3409518 [sender.py:send_request():406] send_request: summary_record
2024-04-21 10:56:43,265 INFO    SenderThread:3409518 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-21 10:56:43,321 INFO    Thread-12 :3409518 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/student/HumanChoicePrediction/HumanChoicePrediction-1/wandb/run-20240421_105527-pwhv7wis/files/wandb-summary.json
2024-04-21 10:56:43,708 DEBUG   HandlerThread:3409518 [handler.py:handle_request():146] handle_request: status_report
2024-04-21 10:56:44,322 INFO    Thread-12 :3409518 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/student/HumanChoicePrediction/HumanChoicePrediction-1/wandb/run-20240421_105527-pwhv7wis/files/output.log
2024-04-21 10:56:45,055 DEBUG   HandlerThread:3409518 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-21 10:56:45,067 DEBUG   HandlerThread:3409518 [handler.py:handle_request():146] handle_request: stop_status
2024-04-21 10:56:45,067 DEBUG   SenderThread:3409518 [sender.py:send_request():406] send_request: stop_status
2024-04-21 10:56:46,322 INFO    Thread-12 :3409518 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/student/HumanChoicePrediction/HumanChoicePrediction-1/wandb/run-20240421_105527-pwhv7wis/files/output.log
2024-04-21 10:56:48,323 INFO    Thread-12 :3409518 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/student/HumanChoicePrediction/HumanChoicePrediction-1/wandb/run-20240421_105527-pwhv7wis/files/output.log
2024-04-21 10:56:48,750 DEBUG   HandlerThread:3409518 [handler.py:handle_request():146] handle_request: status_report
2024-04-21 10:56:50,324 INFO    Thread-12 :3409518 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/student/HumanChoicePrediction/HumanChoicePrediction-1/wandb/run-20240421_105527-pwhv7wis/files/output.log
2024-04-21 10:56:52,324 INFO    Thread-12 :3409518 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/student/HumanChoicePrediction/HumanChoicePrediction-1/wandb/run-20240421_105527-pwhv7wis/files/output.log
2024-04-21 10:56:53,872 DEBUG   HandlerThread:3409518 [handler.py:handle_request():146] handle_request: status_report
2024-04-21 10:56:54,325 INFO    Thread-12 :3409518 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/student/HumanChoicePrediction/HumanChoicePrediction-1/wandb/run-20240421_105527-pwhv7wis/files/output.log
2024-04-21 10:56:56,326 INFO    Thread-12 :3409518 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/student/HumanChoicePrediction/HumanChoicePrediction-1/wandb/run-20240421_105527-pwhv7wis/files/output.log
2024-04-21 10:56:57,359 DEBUG   SenderThread:3409518 [sender.py:send():379] send: stats
2024-04-21 10:56:58,326 INFO    Thread-12 :3409518 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/student/HumanChoicePrediction/HumanChoicePrediction-1/wandb/run-20240421_105527-pwhv7wis/files/output.log
2024-04-21 10:56:58,979 DEBUG   HandlerThread:3409518 [handler.py:handle_request():146] handle_request: status_report
2024-04-21 10:57:00,047 DEBUG   HandlerThread:3409518 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-21 10:57:00,047 DEBUG   HandlerThread:3409518 [handler.py:handle_request():146] handle_request: stop_status
2024-04-21 10:57:00,048 DEBUG   SenderThread:3409518 [sender.py:send_request():406] send_request: stop_status
2024-04-21 10:57:00,327 INFO    Thread-12 :3409518 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/student/HumanChoicePrediction/HumanChoicePrediction-1/wandb/run-20240421_105527-pwhv7wis/files/output.log
2024-04-21 10:57:02,328 INFO    Thread-12 :3409518 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/student/HumanChoicePrediction/HumanChoicePrediction-1/wandb/run-20240421_105527-pwhv7wis/files/output.log
2024-04-21 10:57:04,004 DEBUG   HandlerThread:3409518 [handler.py:handle_request():146] handle_request: status_report
2024-04-21 10:57:04,329 INFO    Thread-12 :3409518 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/student/HumanChoicePrediction/HumanChoicePrediction-1/wandb/run-20240421_105527-pwhv7wis/files/output.log
2024-04-21 10:57:06,330 INFO    Thread-12 :3409518 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/student/HumanChoicePrediction/HumanChoicePrediction-1/wandb/run-20240421_105527-pwhv7wis/files/output.log
2024-04-21 10:57:07,104 DEBUG   HandlerThread:3409518 [handler.py:handle_request():146] handle_request: partial_history
2024-04-21 10:57:07,116 DEBUG   SenderThread:3409518 [sender.py:send():379] send: history
2024-04-21 10:57:07,116 DEBUG   SenderThread:3409518 [sender.py:send_request():406] send_request: summary_record
2024-04-21 10:57:07,117 INFO    SenderThread:3409518 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
