2024-04-25 15:12:02,587 INFO    StreamThr :855782 [internal.py:wandb_internal():86] W&B internal server running at pid: 855782, started at: 2024-04-25 15:12:02.587150
2024-04-25 15:13:36,864 INFO    Thread-12 :855782 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/student/HumanChoicePrediction/HumanChoicePrediction-1/wandb/run-20240425_151202-qo540wks/files/output.log
2024-04-25 15:13:38,865 INFO    Thread-12 :855782 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/student/HumanChoicePrediction/HumanChoicePrediction-1/wandb/run-20240425_151202-qo540wks/files/output.log
2024-04-25 15:13:40,866 INFO    Thread-12 :855782 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/student/HumanChoicePrediction/HumanChoicePrediction-1/wandb/run-20240425_151202-qo540wks/files/output.log
2024-04-25 15:13:41,316 DEBUG   HandlerThread:855782 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 15:13:42,867 INFO    Thread-12 :855782 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/student/HumanChoicePrediction/HumanChoicePrediction-1/wandb/run-20240425_151202-qo540wks/files/output.log
2024-04-25 15:13:44,868 INFO    Thread-12 :855782 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/student/HumanChoicePrediction/HumanChoicePrediction-1/wandb/run-20240425_151202-qo540wks/files/output.log
2024-04-25 15:13:46,485 DEBUG   HandlerThread:855782 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 15:13:46,868 INFO    Thread-12 :855782 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/student/HumanChoicePrediction/HumanChoicePrediction-1/wandb/run-20240425_151202-qo540wks/files/output.log
2024-04-25 15:13:47,871 DEBUG   HandlerThread:855782 [handler.py:handle_request():146] handle_request: partial_history
2024-04-25 15:13:47,875 DEBUG   SenderThread:855782 [sender.py:send():379] send: history
2024-04-25 15:13:47,877 DEBUG   SenderThread:855782 [sender.py:send_request():406] send_request: summary_record
2024-04-25 15:13:47,878 INFO    SenderThread:855782 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
